Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.5041	-	chr3R	-	3492558	3497654	0.017422	0.253572	0.432405
STRG.5042	-	chr3R	+	3498517	3505873	1.173428	17.078897	29.123861
STRG.5043	-	chr3R	-	3523922	3585382	1.088231	15.838951	27.009441
FBgn0086378	Alg-2	chr3R	+	3623143	3627690	0.773643	11.260143	19.201410
STRG.5044	-	chr3R	+	3623353	3627061	1.976238	28.763556	49.049183
FBgn0263977	Tim17b	chr3R	+	3734855	3745306	2.718002	39.559711	67.459373
RR46410_transposable_element	-	chr3R	-	3738788	3742190	0.006522	0.094926	0.161873
STRG.5045	-	chr3R	+	3734919	3735447	3.444965	50.140438	85.502205
STRG.5046	-	chr3R	-	3738788	3742190	0.006522	0.094926	0.161873
RR46432_transposable_element	-	chr3R	-	3790522	3792254	0.019215	0.279669	0.476906
STRG.5047	-	chr3R	-	3790522	3792254	0.019215	0.279669	0.476906
RR48350_transposable_element	-	chr3R	+	3804981	3809602	0.030896	0.449682	0.766822
STRG.5048	-	chr3R	+	3804981	3809602	0.030896	0.449682	0.766822
RR42085_transposable_element	-	chr3R	-	3827684	3832402	0.076097	1.107569	1.888687
STRG.5049	-	chr3R	-	3827684	3832402	0.076097	1.107569	1.888687
FBgn0039955	CG41099	chr3R	+	3846729	3868401	0.327335	4.764264	8.124282
RR43375_transposable_element	-	chr3R	-	3848816	3849454	0.000000	0.000000	0.000000
RR48332_transposable_element	-	chr3R	+	3889836	3898194	0.103902	1.512263	2.578793
STRG.5050	-	chr3R	+	3889836	3898194	0.103902	1.512263	2.578793
RR48323_transposable_element	-	chr3R	-	3902652	3909384	0.002525	0.036751	0.062669
STRG.5051	-	chr3R	-	3902652	3909384	0.002525	0.036751	0.062669
FBgn0259821	CG42402	chr3R	+	4077939	4104326	0.059706	0.869003	1.481871
RR48347_transposable_element	-	chr3R	+	4105093	4110238	5.850236	85.148445	145.199768
STRG.5052	-	chr3R	+	4105093	4110238	5.850236	134.632126	229.582047
RR48349_transposable_element	-	chr3R	+	4114257	4120709	0.017201	0.250355	0.426920
STRG.5053	-	chr3R	+	4114257	4120709	0.017201	0.250355	0.426920
FBgn0085812	lncRNA:CR41601	chr3R	-	4137894	4138652	0.060261	0.877081	1.495646
FBgn0058198	CG40198	chr3R	-	4160610	4162235	0.046586	0.678045	1.156240
FBgn0037213	CG12581	chr3R	+	4174632	4186751	0.310016	4.512190	7.694433
FBti0061075	-	chr3R	+	4176340	4176454	0.000000	0.000000	0.000000
FBti0062732	-	chr3R	+	4177922	4178499	0.000000	0.000000	0.000000
FBti0061077	-	chr3R	+	4180883	4181432	0.000000	0.000000	0.000000
FBti0061078	-	chr3R	-	4183002	4183295	0.000000	0.000000	0.000000
FBti0061079	-	chr3R	+	4183433	4183628	0.000000	0.000000	0.000000
FBti0061080	-	chr3R	-	4185449	4185499	0.000000	0.000000	0.000000
FBti0061676	-	chr3R	+	4185556	4186323	0.000000	0.000000	0.000000
FBti0061786	-	chr3R	+	4185668	4185691	0.000000	0.000000	0.000000
FBti0062734	-	chr3R	+	4186419	4186709	0.000000	0.000000	0.000000
FBgn0053294	CR33294	chr3R	+	4186963	4196210	0.068747	1.000592	1.706264
FBti0020294	-	chr3R	+	4187723	4189373	0.000000	0.000000	0.000000
FBgn0000500	Dsk	chr3R	-	4189692	4190260	0.000000	0.000000	0.000000
FBti0061797	-	chr3R	-	4191812	4192773	0.088358	1.286024	2.192999
FBti0061757	-	chr3R	+	4192778	4193165	0.190722	2.775902	4.733619
FBti0061677	-	chr3R	+	4193189	4193270	0.000000	0.000000	0.000000
FBti0061678	-	chr3R	+	4193433	4194083	0.000000	0.000000	0.000000
STRG.5054	-	chr3R	-	4191812	4192773	0.088358	1.286024	2.192999
STRG.5055	-	chr3R	+	4192778	4193165	0.190722	2.775902	4.733619
FBgn0037215	beta-Man	chr3R	+	4197206	4204572	6.623344	102.915672	175.497406
FBti0061682	-	chr3R	-	4199907	4199990	0.000000	0.000000	0.000000
FBti0061685	-	chr3R	-	4200467	4200520	0.000000	0.000000	0.000000
FBti0061784	-	chr3R	-	4200591	4201099	0.072692	1.058010	1.804177
FBti0062737	-	chr3R	-	4201196	4201394	0.000000	0.000000	0.000000
FBti0061686	-	chr3R	+	4201761	4201822	0.000000	0.000000	0.000000
FBgn0037217	CG14636	chr3R	-	4204493	4215314	0.248485	3.616625	6.167266
FBti0019281	-	chr3R	+	4206126	4211643	1.366922	19.895142	33.926281
FBgn0037218	aux	chr3R	+	4211783	4227518	2.141568	31.169884	53.152584
FBti0061789	-	chr3R	+	4215890	4215925	0.000000	0.000000	0.000000
FBgn0051516	CG31516	chr3R	-	4218463	4220130	0.022182	0.322969	0.550744
FBti0020295	-	chr3R	-	4223245	4224385	0.000000	0.000000	0.000000
FBgn0261436	DhpD	chr3R	-	4227387	4229238	2.602511	37.878845	64.593071
STRG.5056	-	chr3R	+	4197206	4204572	6.698037	102.915672	175.497406
STRG.5057	-	chr3R	-	4200591	4201099	0.072692	1.058010	1.804177
STRG.5058	-	chr3R	+	4206126	4211643	1.366922	19.895142	33.926281
STRG.5059	-	chr3R	-	4218463	4220130	0.022182	0.322969	0.550744
STRG.5060	-	chr3R	+	4221046	4226445	2.696796	39.251060	66.933052
STRG.5061	-	chr3R	-	4227387	4229238	2.602511	37.878845	64.593071
FBgn0037220	CG14641	chr3R	-	4230779	4232342	4.237852	61.680676	105.181244
STRG.5062	-	chr3R	-	4230779	4232342	4.237852	61.680676	105.181244
FBgn0015331	abs	chr3R	+	4233047	4235041	1.988471	28.941605	49.352798
FBgn0010225	Gel	chr3R	+	4235217	4241057	19.524288	338.747894	577.651367
FBgn0267988	asRNA:CR46255	chr3R	-	4235294	4235973	0.000000	0.000000	0.000000
FBgn0037222	CG14642	chr3R	-	4241045	4242717	1.145686	16.675119	28.435320
FBgn0085334	CG34305	chr3R	-	4242785	4243146	0.663333	9.654614	16.463573
STRG.5063	-	chr3R	+	4233047	4235041	1.988471	28.941605	49.352798
STRG.5064	-	chr3R	+	4235217	4241057	23.176304	337.945984	576.283875
STRG.5065	-	chr3R	-	4241977	4242266	1.827273	26.595413	45.351948
STRG.5066	-	chr3R	-	4242785	4243146	0.663333	9.654614	16.463573
FBgn0037223	TwdlU	chr3R	+	4243606	4245511	0.103352	1.504258	2.565142
FBgn0037225	TwdlG	chr3R	-	4248723	4251341	0.049423	0.719337	1.226653
FBgn0250821	CG14644	chr3R	-	4251894	4253043	0.033790	0.491803	0.838650
FBgn0041621	Or82a	chr3R	+	4256972	4258444	0.031952	0.465052	0.793032
FBti0019282	-	chr3R	+	4258628	4265982	0.014589	0.212339	0.362091
STRG.5067	-	chr3R	+	4258628	4265982	0.014589	0.212339	0.362091
FBgn0037228	CG1092	chr3R	+	4266770	4268316	28.890079	460.842926	785.854431
FBti0061703	-	chr3R	-	4268331	4268373	1.604651	23.355217	39.826588
FBti0061704	-	chr3R	-	4268510	4269121	0.450980	6.563879	11.193085
STRG.5068	-	chr3R	+	4266770	4268316	28.890079	460.842926	785.854431
STRG.5069	-	chr3R	-	4268510	4269121	0.450980	6.563879	11.193085
FBgn0037229	CG9766	chr3R	-	4269221	4277928	0.000000	0.000000	0.000000
FBti0061706	-	chr3R	-	4270658	4270788	0.000000	0.000000	0.000000
FBti0019283	-	chr3R	-	4270790	4277202	0.224083	3.261461	5.561622
STRG.5070	-	chr3R	-	4270790	4277202	0.224083	3.261461	5.561622
FBgn0041605	cpx	chr3R	+	4280221	4304604	0.012040	0.175239	0.298826
FBti0061783	-	chr3R	-	4283277	4283317	0.000000	0.000000	0.000000
FBgn0037230	Nepl11	chr3R	-	4292274	4294840	0.016957	0.246804	0.420864
FBgn0262214	mir-929	chr3R	+	4295369	4295456	0.000000	0.000000	0.000000
FBtr0472809_df_nrg	-	chr3R	+	4295385	4295406	0.000000	0.000000	0.000000
FBtr0304265_df_nrg	-	chr3R	+	4295420	4295440	0.000000	0.000000	0.000000
FBgn0037231	Vps24	chr3R	-	4307435	4310947	1.715110	24.962914	42.568123
FBgn0027930	MP1	chr3R	+	4307908	4309835	0.824827	12.005112	20.471769
FBgn0267815	asRNA:CR46140	chr3R	+	4309944	4310869	1.902921	38.587250	65.801086
STRG.5071	-	chr3R	+	4308263	4309641	1.114159	63.234116	107.830254
STRG.5072	-	chr3R	+	4309944	4310869	1.902921	38.587250	65.801086
FBgn0037232	Suv3	chr3R	+	4311555	4315398	0.128796	1.874587	3.196649
FBgn0261086	Syt14	chr3R	-	4314455	4319069	0.086024	1.252054	2.135070
FBti0061792	-	chr3R	-	4314503	4314530	0.000000	0.000000	0.000000
FBgn0037234	CG9795	chr3R	+	4319683	4326379	0.848475	12.349301	21.058701
FBti0061711	-	chr3R	-	4322735	4322840	0.000000	0.000000	0.000000
STRG.5073	-	chr3R	+	4319707	4321980	1.253125	18.238861	31.101900
STRG.5074	-	chr3R	+	4323244	4324157	1.263024	18.382938	31.347588
FBgn0027866	CG9776	chr3R	-	4327814	4334071	2.109859	30.708368	52.365585
FBti0061713	-	chr3R	-	4330388	4330663	0.000000	0.000000	0.000000
STRG.5075	-	chr3R	-	4330125	4333967	2.221113	32.327641	55.126850
FBgn0037236	Skp2	chr3R	-	4334879	4337674	2.098673	30.545563	52.087952
FBgn0040687	CG14645	chr3R	+	4335098	4335506	0.000000	0.000000	0.000000
FBgn0037235	CG1103	chr3R	+	4337755	4339914	2.065374	34.107941	58.162716
STRG.5076	-	chr3R	-	4335578	4337312	3.032134	44.131809	75.255959
STRG.5077	-	chr3R	+	4337952	4339914	2.290270	33.334202	56.843288
FBgn0037238	CG1090	chr3R	+	4359883	4366855	0.045951	0.668803	1.140479
FBti0061737	-	chr3R	+	4362022	4362390	0.000000	0.000000	0.000000
FBti0019285	-	chr3R	-	4366813	4375137	0.006444	0.093791	0.159937
FBgn0266227	lncRNA:CR44922	chr3R	+	4375084	4377600	0.000000	0.000000	0.000000
STRG.5078	-	chr3R	-	4366813	4375137	0.006444	0.093791	0.159937
FBgn0037239	Sfxn1-3	chr3R	+	4378600	4381210	2.456376	45.403500	77.424515
STRG.5079	-	chr3R	+	4378600	4381210	2.456376	45.403500	77.424515
FBgn0037240	Cont	chr3R	+	4381306	4387018	1.369254	19.929085	33.984161
STRG.5080	-	chr3R	+	4382870	4386769	1.617117	23.536657	40.135986
FBgn0003882	tub	chr3R	+	4387742	4389813	2.521436	36.698750	62.580708
FBgn0037241	CG14646	chr3R	+	4390366	4392111	1.547225	22.519398	38.401306
FBgn0086608	CG34112	chr3R	-	4391711	4394259	0.000000	0.000000	0.000000
FBgn0267814	asRNA:CR46139	chr3R	+	4393350	4394493	0.307763	4.479399	7.638515
STRG.5081	-	chr3R	+	4390366	4392111	1.547225	22.519398	38.401306
FBgn0267661	asRNA:CR45999	chr3R	+	4395549	4397548	0.736826	10.724283	18.287632
FBgn0037242	CG9855	chr3R	-	4395979	4397875	1.114924	25.283512	43.114822
STRG.5082	-	chr3R	-	4395979	4397875	1.114924	25.283512	43.114822
FBgn0086605	CG9853	chr3R	-	4398381	4402027	1.652632	36.053238	61.479939
FBgn0037244	CG14647	chr3R	+	4400510	4402017	0.958404	13.949286	23.787081
STRG.5083	-	chr3R	-	4398381	4400009	2.186340	36.053238	61.479939
STRG.5084	-	chr3R	+	4401389	4401923	1.635714	23.807331	40.597557
FBgn0263594	lost	chr3R	+	4403076	4407182	18.426979	268.199188	457.347900
STRG.5085	-	chr3R	+	4403076	4407182	18.426979	268.199188	457.347900
FBgn0052944	CG32944	chr3R	-	4407227	4419578	0.023307	0.339226	0.578467
FBti0019286	-	chr3R	-	4408473	4412704	0.356665	5.191153	8.852237
FBti0061864	-	chr3R	-	4414000	4414410	0.000000	0.000000	0.000000
FBgn0051528	CG31528	chr3R	+	4416438	4417665	0.000000	0.000000	0.000000
FBti0061865	-	chr3R	+	4417729	4418061	0.000000	0.000000	0.000000
STRG.5086	-	chr3R	-	4408473	4412704	0.356665	5.191153	8.852237
FBgn0037248	srl	chr3R	-	4422483	4429335	1.920508	27.952423	47.665993
FBgn0051525	CG31525	chr3R	+	4427030	4428200	0.126388	1.839540	3.136883
STRG.5087	-	chr3R	-	4425844	4429304	2.132698	31.040787	52.932434
STRG.5088	-	chr3R	+	4427030	4428200	0.126388	1.839540	3.136883
FBgn0037249	eIF3a	chr3R	-	4429798	4433895	11.954008	178.241730	303.947510
FBgn0037250	CG1074	chr3R	+	4433965	4436175	0.386824	5.630108	9.600767
FBti0061867	-	chr3R	+	4434424	4434469	0.000000	0.000000	0.000000
FBgn0267813	asRNA:CR46138	chr3R	-	4434624	4436101	0.178672	6.519095	11.116715
STRG.5089	-	chr3R	-	4429798	4433895	11.954008	178.241730	303.947510
STRG.5090	-	chr3R	-	4434624	4436101	0.178672	6.519095	11.116715
FBgn0037251	CG9804	chr3R	-	4436222	4437329	0.530686	8.174474	13.939558
FBgn0264983	asRNA:CR44134	chr3R	+	4436356	4437230	0.672000	9.780760	16.678684
FBgn0037252	CG14650	chr3R	+	4437387	4441328	2.401653	34.955345	59.607758
STRG.5091	-	chr3R	-	4436222	4437329	0.530686	8.174474	13.939558
STRG.5092	-	chr3R	+	4436356	4437230	0.672000	9.780760	16.678684
STRG.5093	-	chr3R	+	4439816	4440675	3.253754	47.357418	80.756454
FBgn0051522	CG31522	chr3R	-	4441415	4462883	0.253859	3.694842	6.300646
FBgn0263620	asRNA:CR43629	chr3R	+	4452705	4454295	0.330497	4.810285	8.202761
FBti0061870	-	chr3R	-	4459654	4459690	0.000000	0.000000	0.000000
STRG.5094	-	chr3R	-	4442174	4444208	2.178855	31.712584	54.078030
STRG.5095	-	chr3R	-	4447731	4453208	1.381743	20.835566	35.529942
FBgn0051523	CG31523	chr3R	-	4465421	4479207	3.845447	126.847908	216.307968
STRG.5096	-	chr3R	-	4465421	4471603	7.781868	125.400803	213.840286
FBgn0037254	CG14651	chr3R	+	4480812	4484215	0.021739	0.316405	0.539550
STRG.5097	-	chr3R	+	4480812	4484215	0.021739	0.316405	0.539550
FBgn0037255	Fip1	chr3R	+	4485008	4487677	2.531017	36.838200	62.818501
STRG.5098	-	chr3R	+	4485087	4486856	2.968234	43.201763	73.669998
FBgn0085386	CG34357	chr3R	-	4491943	4558067	0.040393	0.587908	1.002533
FBti0062423	-	chr3R	-	4497904	4501572	0.020169	0.293554	0.500584
FBti0061890	-	chr3R	-	4501783	4501896	0.000000	0.000000	0.000000
FBti0061892	-	chr3R	-	4504139	4504433	0.000000	0.000000	0.000000
FBgn0085454	CG34425	chr3R	-	4504612	4506365	0.000000	0.000000	0.000000
FBti0062755	-	chr3R	+	4506485	4507888	0.000000	0.000000	0.000000
FBti0020297	-	chr3R	-	4506702	4507781	0.000000	0.000000	0.000000
FBti0061896	-	chr3R	+	4507972	4508020	0.000000	0.000000	0.000000
FBti0061899	-	chr3R	+	4509188	4509367	0.000000	0.000000	0.000000
FBti0062391	-	chr3R	+	4511832	4512109	0.000000	0.000000	0.000000
FBti0020298	-	chr3R	-	4515245	4516736	0.000000	0.000000	0.000000
FBti0062370	-	chr3R	+	4517932	4518255	0.228395	3.324221	5.668643
FBti0059740	-	chr3R	+	4518289	4519746	0.000000	0.000000	0.000000
FBti0019288	-	chr3R	-	4518538	4518848	0.000000	0.000000	0.000000
FBti0061963	-	chr3R	+	4519769	4519991	0.000000	0.000000	0.000000
FBti0061901	-	chr3R	+	4521272	4521309	0.000000	0.000000	0.000000
FBti0062387	-	chr3R	+	4523537	4524118	0.000000	0.000000	0.000000
FBti0062420	-	chr3R	-	4525091	4525779	0.000000	0.000000	0.000000
FBti0061904	-	chr3R	+	4525209	4525396	0.000000	0.000000	0.000000
FBti0061907	-	chr3R	+	4526030	4526134	0.000000	0.000000	0.000000
FBti0061908	-	chr3R	+	4528895	4528978	0.000000	0.000000	0.000000
FBti0061964	-	chr3R	+	4532710	4532778	0.000000	0.000000	0.000000
FBgn0051526	lncRNA:CR31526	chr3R	+	4533248	4533940	0.000000	0.000000	0.000000
FBti0020301	-	chr3R	-	4538934	4540133	0.014375	0.209224	0.356780
FBti0061921	-	chr3R	+	4540210	4540240	0.000000	0.000000	0.000000
FBgn0037260	Mur82C	chr3R	+	4541356	4543215	0.077311	1.125239	1.918818
FBti0061923	-	chr3R	+	4545111	4545343	0.000000	0.000000	0.000000
FBti0062364	-	chr3R	+	4546956	4547093	0.000000	0.000000	0.000000
FBti0062394	-	chr3R	+	4547140	4547189	0.000000	0.000000	0.000000
FBti0061924	-	chr3R	+	4547603	4547667	0.000000	0.000000	0.000000
FBti0061925	-	chr3R	-	4548087	4548312	0.000000	0.000000	0.000000
FBti0061927	-	chr3R	-	4553105	4553265	0.000000	0.000000	0.000000
FBti0062444	-	chr3R	-	4555709	4556140	0.000000	0.000000	0.000000
STRG.5099	-	chr3R	-	4497904	4501572	0.020169	0.293554	0.500584
STRG.5100	-	chr3R	+	4517932	4518255	0.228395	3.324221	5.668643
STRG.5101	-	chr3R	-	4538934	4540133	0.014375	0.209224	0.356780
FBti0019290	-	chr3R	+	4565375	4565632	0.047804	0.695773	1.186470
STRG.5102	-	chr3R	+	4565375	4565632	0.047804	0.695773	1.186470
FBti0019291	-	chr3R	+	4565800	4567214	0.104594	1.522335	2.595968
STRG.5103	-	chr3R	+	4565800	4567214	0.104594	1.522335	2.595968
FBti0062584	-	chr3R	+	4571180	4572129	0.038947	0.566862	0.966644
FBti0062597	-	chr3R	+	4571485	4571790	0.000000	0.000000	0.000000
STRG.5104	-	chr3R	+	4571180	4572129	0.038947	0.566862	0.966644
FBgn0037261	CG9775	chr3R	-	4638010	4641838	2.812300	52.728951	89.916275
FBgn0286036	sisRNA:CR46358	chr3R	-	4639789	4640004	0.467593	6.805677	11.605411
STRG.5105	-	chr3R	-	4638010	4641579	3.535751	51.461807	87.755470
STRG.5106	-	chr3R	-	4639789	4640004	0.467593	6.805677	11.605411
FBgn0037262	MED31	chr3R	+	4641963	4643292	2.182149	31.760527	54.159782
FBgn0037263	slx1	chr3R	+	4641963	4644636	0.129939	1.891224	3.225017
FBgn0040466	Dlip2	chr3R	-	4644649	4645655	0.366556	5.335114	9.097726
FBgn0087013	Karybeta3	chr3R	+	4649176	4654624	10.975481	161.059067	274.646667
STRG.5107	-	chr3R	+	4649176	4654624	10.975481	161.059067	274.646667
FBgn0037265	spartin	chr3R	+	4654800	4657985	0.326637	4.754104	8.106957
FBgn0263346	smash	chr3R	+	4659579	4712193	0.847022	12.328154	21.022638
FBgn0265039	lncRNA:CR44156	chr3R	-	4660527	4660939	0.000000	0.000000	0.000000
FBgn0265040	lncRNA:CR44157	chr3R	+	4673977	4674610	0.000000	0.000000	0.000000
FBti0062535	-	chr3R	-	4680479	4680579	0.000000	0.000000	0.000000
FBti0019294	-	chr3R	-	4683232	4684935	0.000000	0.000000	0.000000
FBgn0053927	CG33927	chr3R	-	4689951	4690608	0.000000	0.000000	0.000000
FBti0062536	-	chr3R	+	4690692	4691118	0.000000	0.000000	0.000000
FBti0062544	-	chr3R	-	4692478	4692532	0.000000	0.000000	0.000000
STRG.5108	-	chr3R	+	4670815	4698255	1.921008	27.959700	47.678402
STRG.5109	-	chr3R	+	4700190	4703852	1.135545	16.527519	28.183626
STRG.5110	-	chr3R	+	4708686	4710061	1.620853	23.591032	40.228714
FBgn0037270	eIF3f1	chr3R	-	4712882	4714182	19.174480	279.078857	475.900452
STRG.5111	-	chr3R	-	4712882	4714182	19.174480	279.078857	475.900452
FBti0019295	-	chr3R	+	4714635	4716016	0.026773	0.389673	0.664492
STRG.5112	-	chr3R	+	4714635	4716016	0.026773	0.389673	0.664492
FBgn0027570	Nep2	chr3R	-	4719458	4731878	0.070791	1.030342	1.756995
FBti0062548	-	chr3R	-	4722001	4722120	0.000000	0.000000	0.000000
FBgn0026620	tacc	chr3R	-	4733654	4749056	2.316676	85.845947	146.389191
FBti0062551	-	chr3R	+	4736144	4736613	0.000000	0.000000	0.000000
FBgn0267812	asRNA:CR46137	chr3R	+	4737500	4737908	0.456616	6.645910	11.332968
FBgn0283546	mir-9384	chr3R	-	4748664	4748723	0.000000	0.000000	0.000000
FBtr0445446_df_nrg	-	chr3R	-	4748665	4748686	0.000000	0.000000	0.000000
FBtr0445445_df_nrg	-	chr3R	-	4748702	4748723	0.000000	0.000000	0.000000
STRG.5113	-	chr3R	-	4734412	4739547	5.012951	73.100105	124.654282
STRG.5114	-	chr3R	+	4737500	4737908	0.456616	6.645910	11.332968
STRG.5115	-	chr3R	-	4744484	4749007	2.629073	38.265373	65.252197
FBti0062552	-	chr3R	+	4750014	4750285	0.000000	0.000000	0.000000
FBgn0010750	atms	chr3R	+	4750035	4777490	2.090686	30.429314	51.889725
FBgn0264907	CG44098	chr3R	-	4750409	4773197	0.000000	0.000000	0.000000
FBti0019296	-	chr3R	+	4753299	4757535	0.037212	0.541610	0.923582
FBti0020306	-	chr3R	+	4759778	4761207	0.020699	0.301268	0.513738
FBgn0264897	CG44088	chr3R	-	4774516	4775053	0.000000	0.000000	0.000000
STRG.5116	-	chr3R	+	4753299	4757535	0.037212	0.541610	0.923582
STRG.5117	-	chr3R	+	4759778	4761207	0.020699	0.301268	0.513738
STRG.5118	-	chr3R	+	4775852	4777457	2.709114	39.430347	67.238777
FBgn0260794	ctrip	chr3R	-	4786284	4812096	2.033713	29.600090	50.475685
FBgn0026417	Hus1-like	chr3R	-	4808336	4812096	0.840890	12.238903	20.870445
FBgn0037279	CG1129	chr3R	+	4811444	4816025	2.002915	48.817604	83.246437
STRG.5119	-	chr3R	-	4787631	4788548	2.485577	36.176838	61.690704
STRG.5120	-	chr3R	-	4788690	4791864	3.814642	55.520977	94.677399
STRG.5121	-	chr3R	-	4791966	4801891	2.228421	68.739822	117.218887
STRG.5122	-	chr3R	+	4813335	4816025	2.914104	48.817604	83.246437
FBgn0037282	CG14657	chr3R	-	4817980	4821432	1.436381	20.906097	35.650215
STRG.5123	-	chr3R	-	4818828	4819918	1.746860	25.425028	43.356140
FBgn0003002	opa	chr3R	+	4852813	4869979	0.000000	0.000000	0.000000
FBti0019298	-	chr3R	+	4887534	4894853	0.009098	0.132419	0.225808
STRG.5124	-	chr3R	+	4887534	4894853	0.009098	0.132419	0.225808
FBgn0004913	Gnf1	chr3R	+	4906622	4910081	2.246487	32.696945	55.756618
STRG.5125	-	chr3R	+	4908289	4909888	2.645266	38.501060	65.654099
FBgn0265082	Cdep	chr3R	+	4910552	4945576	0.889627	12.948256	22.080070
FBti0063150	-	chr3R	+	4942976	4944718	0.000000	0.000000	0.000000
STRG.5126	-	chr3R	+	4917424	4923471	3.585296	52.182915	88.985146
STRG.5127	-	chr3R	+	4923532	4941933	4.269504	62.141361	105.966827
STRG.5128	-	chr3R	+	4942309	4945263	2.440832	35.525581	60.580158
FBgn0004436	Ubc6	chr3R	-	4948755	4952682	2.960757	46.132294	78.667297
STRG.5129	-	chr3R	-	4948755	4952682	2.960757	46.132294	78.667297
FBgn0037290	CG1124	chr3R	+	4965445	4968485	0.033154	0.482547	0.822865
FBgn0037291	CG14662	chr3R	-	4981999	4984232	0.018500	0.269262	0.459160
FBgn0263455	asRNA:CR43478	chr3R	+	4982265	4983904	0.000000	0.000000	0.000000
FBgn0037292	plh	chr3R	-	4986500	5011031	0.000000	0.000000	0.000000
FBti0019299	-	chr3R	-	5002385	5009136	0.805332	11.721368	19.987913
STRG.5130	-	chr3R	-	5002385	5009136	0.805332	11.721368	19.987913
FBti0019301	-	chr3R	-	5068036	5073495	0.815570	11.870378	20.242016
STRG.5131	-	chr3R	-	5068036	5073495	0.815570	11.870378	20.242016
FBgn0010313	corto	chr3R	-	5077779	5087072	0.047665	1.923549	3.280141
STRG.5132	-	chr3R	-	5077779	5087072	0.047665	1.923549	3.280141
FBgn0037293	CG12007	chr3R	+	5128087	5129939	1.692930	24.640091	42.017628
STRG.5133	-	chr3R	+	5128087	5129939	1.692930	24.640091	42.017628
FBgn0037295	dpr16	chr3R	+	5150908	5170121	0.000000	0.000000	0.000000
FBgn0037294	CG12590	chr3R	+	5159612	5160901	0.000000	0.000000	0.000000
FBgn0286879	CR46401	chr3R	+	5163822	5164106	0.000000	0.000000	0.000000
FBti0019302	-	chr3R	+	5167578	5169210	0.022658	0.329780	0.562360
FBgn0259212	cno	chr3R	-	5170004	5217456	1.311800	19.092859	32.558182
FBgn0263018	snRNA:U4atac	chr3R	-	5195004	5195163	0.000000	0.000000	0.000000
FBti0063221	-	chr3R	+	5206461	5206515	0.000000	0.000000	0.000000
STRG.5134	-	chr3R	+	5167578	5169210	0.022658	0.329780	0.562360
STRG.5135	-	chr3R	-	5172921	5176288	2.209562	32.159519	54.840160
STRG.5136	-	chr3R	-	5177295	5177896	3.483193	50.696835	86.451004
STRG.5137	-	chr3R	-	5181067	5182073	3.465459	50.438728	86.010857
STRG.5138	-	chr3R	-	5182424	5184617	2.689947	39.151375	66.763062
STRG.5139	-	chr3R	-	5185378	5187661	1.822270	26.522598	45.227776
STRG.5140	-	chr3R	-	5201653	5202836	1.246753	18.146118	30.943750
STRG.5141	-	chr3R	-	5203070	5203407	1.457875	21.218937	36.183685
FBgn0037297	CG1116	chr3R	+	5219657	5221548	0.912890	13.286843	22.657446
FBgn0037298	Sccpdh1	chr3R	-	5221632	5223365	3.241061	50.073063	85.387321
STRG.5142	-	chr3R	+	5219682	5220109	1.208219	17.585268	29.987356
STRG.5143	-	chr3R	-	5221632	5223365	3.241061	50.073063	85.387321
FBgn0040682	CG14664	chr3R	+	5224139	5225542	0.052707	0.767135	1.308160
STRG.5144	-	chr3R	+	5224139	5225542	0.052707	0.767135	1.308160
FBgn0037299	Vps37B	chr3R	+	5226158	5227526	1.730067	25.180611	42.939346
FBgn0040208	Kat60	chr3R	-	5227289	5232209	1.945530	28.316612	48.287025
STRG.5145	-	chr3R	-	5227547	5231189	2.375176	34.569977	58.950611
FBgn0037301	Mms19	chr3R	+	5232543	5236288	1.377358	20.047035	34.185295
FBgn0087005	rtp	chr3R	-	5236092	5237315	0.000000	0.000000	0.000000
STRG.5146	-	chr3R	+	5232793	5233667	1.347368	19.610540	33.440960
STRG.5147	-	chr3R	+	5235496	5236180	1.803853	26.254543	44.770676
FBgn0260462	CG12163	chr3R	-	5237651	5251745	9.411056	194.826141	332.228119
FBgn0053293	CG33293	chr3R	-	5240014	5240735	0.000000	0.000000	0.000000
FBgn0264789	asRNA:CR44019	chr3R	+	5250913	5252132	0.269285	3.919363	6.683511
STRG.5148	-	chr3R	-	5237651	5251745	14.349329	213.462204	364.007385
FBgn0037305	CG12173	chr3R	-	5255444	5256681	1.703575	24.795027	42.281830
STRG.5149	-	chr3R	-	5255444	5256681	1.703575	24.795027	42.281830
FBgn0264785	Hph	chr3R	+	5257037	5269507	1.325633	19.294193	32.901508
FBgn0037307	Tim17a2	chr3R	-	5258336	5262692	0.037336	0.543414	0.926660
FBti0019303	-	chr3R	-	5259374	5261102	0.000000	0.000000	0.000000
FBgn0267443	lncRNA:CR45793	chr3R	-	5263757	5264511	0.098013	1.426550	2.432631
FBgn0266393	CR45033	chr3R	+	5269081	5269507	0.693208	10.089436	17.205055
STRG.5150	-	chr3R	-	5263757	5264511	0.098013	1.426550	2.432631
STRG.5151	-	chr3R	+	5266766	5268296	3.745276	54.511375	92.955765
STRG.5152	-	chr3R	+	5269081	5269507	0.693208	10.089436	17.205055
FBgn0013576	mtd	chr3R	-	5270116	5350443	0.656653	9.557388	16.297779
FBgn0051538	CG31538	chr3R	-	5275678	5277835	0.000000	0.000000	0.000000
FBgn0037310	Tim17b1	chr3R	+	5300145	5301186	0.072611	1.056831	1.802167
